user_id,payment_date,location,software_name,is_enterprise_customer,revenue_amount
LI+4bsKyvZY3Njs6eSs4zg==,2023-05-17,EMEA,Publishing,True,15
Pt+WYtL/R3wwOMs26FFWzg==,2022-10-28,USA,Customer Success,False,15
oJxvEqrTPIdQ9ytookC8Sw==,2022-09-08,USA,Main App,True,10
C2/Kuh1GDO6FGRQJ0e7/+g==,2022-07-17,USA,Marketing Automation,True,10
WU5lzg2ZDPXteVytVkoheQ==,2023-04-12,APAC,Customer Success,False,10
kgt+PkmAYECRe+2gVbnDmA==,2022-06-22,USA,Main App,True,10
/jiPC4coatUGgOxSoDLzQw==,2023-03-27,APAC,Customer Success,False,10
tXtl1Be+BLwtIF25i0Vtfw==,2022-10-04,EMEA,Publishing,False,10
Buii4VAaFDkqWvN4IUrouw==,2022-11-27,APAC,Customer Success,False,15
8XlM7nhLsbM3vSrMi0IAYg==,2023-05-16,APAC,Customer Success,False,10
W9d1tLrgu5fjKhf33x/zWQ==,2023-05-11,USA,Marketing Automation,False,15
8BpQDbDsTDAOMkrOVrW41w==,2022-12-15,USA,Main App,False,15
/vC5S9X7beGPNwSnoaP1Rw==,2022-11-24,EMEA,Main App,False,10
RW7UfoaJ9ra/1vzBRbTXww==,2022-06-22,USA,Customer Success,False,10
2+PntshKMDraC1faFPRGeQ==,2022-11-15,APAC,Customer Success,False,10
rLLmoewVh67sIxJnkhlgYQ==,2022-11-11,APAC,Customer Success,False,10
qalU+ukhI9Q/Jnb2wsuAsg==,2022-06-19,USA,Marketing Automation,False,15
k5ndxwACdwGBgk1wwPCzag==,2022-07-13,USA,Marketing Automation,True,10
H+IH5Jp/KU5WhZCxUR0IQg==,2022-10-29,APAC,Customer Success,False,10
2KL9Q4TKLCcD4cngwhx6Dg==,2022-09-30,USA,Publishing,False,10
PYw9UI3yKZZ+eGPnlSKuqQ==,2023-02-09,USA,Marketing Automation,False,10
JXA4uqo3jncMWO4LsSrZbQ==,2023-02-09,USA,Main App,False,10
mW+veACiGX6abRttR15Mww==,2023-01-21,USA,Customer Success,True,10
od9Z/FqerBayQV2lJV9qxA==,2022-08-17,EMEA,Main App,False,10
m8LbvUaZwEKIGEr1i4yhJQ==,2022-11-23,USA,Main App,False,10
l23WX7/evC6FdiYE5y7zCw==,2023-02-09,EMEA,Marketing Automation,False,10
2RWbr29AsN7tlLXU4LV8mQ==,2023-04-29,APAC,Main App,False,10
K21lZ2pD0tmj0qCoQGQvlw==,2022-11-21,USA,Customer Success,True,10
Xn/jyWwlP41JaBC2RqXnag==,2022-08-18,USA,Main App,False,10
eNkYPqsj+ovJ29F8FV/Isg==,2023-02-03,USA,Main App,True,15
xo4sWIwoRlEdULKPLIAjuw==,2022-11-10,APAC,Customer Success,True,10
G9053rs6jbKItKUhrUdLew==,2022-11-17,USA,Publishing,False,10
z9ZlDH9BbkoAj6bQHDHhfg==,2023-05-30,USA,Marketing Automation,False,10
nfDr703nks3kzZJJBfZzGQ==,2023-05-06,USA,Marketing Automation,False,10
pp48dR6EXvUn7NzOs9zgcA==,2023-02-07,APAC,Customer Success,False,15
eNkYPqsj+ovJ29F8FV/Isg==,2022-11-02,USA,Marketing Automation,True,10
gvoToiTkMAqcgvBi31fyyQ==,2023-02-07,EMEA,Main App,False,10
O433jwEPMr11pmK9ACvJwQ==,2022-10-19,APAC,Customer Success,False,10
UYHkNfMIVuVaH82KijZH3Q==,2022-10-08,USA,Main App,True,10
mEqQ5vHXzsdrqHAQT3zs+g==,2022-12-09,USA,Marketing Automation,True,15
wtgt6/2Euaw/aBgXPb5UzA==,2023-03-08,APAC,Customer Success,False,10
3Ho/JztO4VA1R1qp0ujqaw==,2023-05-15,APAC,Customer Success,True,10
IdKyooyTjAbvCA7p+ujKCw==,2022-07-16,USA,Marketing Automation,False,15
/pzMmT74G9AZPmlf2KJxrw==,2023-03-28,EMEA,Main App,True,10
hVnQ+K42PWIeg+U9RLli9Q==,2022-08-29,EMEA,Main App,False,10
lzTL7vPf8ajfquK5iU/s5w==,2022-09-21,USA,Publishing,False,10
5qLfw7w0+W0XrHD3Ybz4+Q==,2022-10-02,EMEA,Main App,False,10
5H2OT72jTcAX69a9kQUkJQ==,2022-11-06,USA,Marketing Automation,False,10
gJDCJgjhady8Z5FQh/BI8g==,2022-11-05,EMEA,Publishing,True,10
VigUaprE3Vti0s4o8gk1OA==,2022-06-27,APAC,Marketing Automation,False,10
Wg7a8gy73uJu8OS1THulHQ==,2022-07-23,USA,Publishing,False,10
03fhzK9y9wU3h8/ZhJI+zA==,2023-02-10,APAC,Customer Success,False,10
uvUj3YOBga7Etm3Ipq83Sg==,2022-08-31,USA,Marketing Automation,True,15
CmxmBZfFf3MWmsF2vwGiMQ==,2023-04-15,USA,Main App,True,10
Do7NIWuMOX0+F/Bxbdq3Nw==,2022-06-18,USA,Main App,False,10
A3A0LDD+LYA30vH3vwj1Bw==,2023-01-27,EMEA,Customer Success,False,10
XKSth+q10c5FO8rY0gC2kA==,2022-07-14,USA,Main App,True,10
CN+qy8nEo7jsP9S/K7Aj3g==,2022-11-21,APAC,Customer Success,False,10
AeqOVDY1gULGWiyJ59UXpQ==,2022-11-27,USA,Marketing Automation,False,15
LGD+VAA9i+xeTlUt3FgZzg==,2022-11-21,EMEA,Marketing Automation,True,15
6EUUErKX/WtPHP3Wgh8UVQ==,2022-07-16,EMEA,Main App,True,10
js+5sP1lWGxJjnxbCu0a0Q==,2023-01-04,USA,Publishing,False,10
eidqFBVrGKVtLN4bnXkb9w==,2023-04-18,EMEA,Main App,True,10
zSnVUJ+462GNS6k53MhfVQ==,2023-04-09,USA,Customer Success,True,10
WnxfjaZxM1Avw6NxD/YCIQ==,2022-10-06,APAC,Customer Success,False,10
V48Gx+4dbighDwYB7e6hfw==,2023-02-25,EMEA,Publishing,True,10
hWcYLqJr0ezKOlgHy1WBHA==,2023-01-31,USA,Publishing,True,10
twTHJCuY4xUMydWKD2btIg==,2022-09-29,APAC,Customer Success,False,10
rlJqqx7n74QnhUvEG/b01A==,2023-05-19,USA,Main App,False,10
qn61TOwEB0RbKsB+v0D9tw==,2023-03-15,USA,Marketing Automation,True,10
/Lf8kcv7kYrqPGbd83mXQA==,2023-03-02,APAC,Main App,False,10
kniOuAoBmYLyAjaWSMphHg==,2023-03-04,APAC,Main App,True,10
lx3SsUV7NOrv93tCexVp5A==,2022-08-17,USA,Marketing Automation,False,10
DorDcyqBWMg5IEaflqn5Xw==,2022-06-22,USA,Customer Success,False,10
+loPeaZqRVMPSZHOPzQKUw==,2022-08-09,USA,Publishing,False,10
yn55Jiv+aclg7zYw3rbNLQ==,2023-01-19,USA,Publishing,False,10
CefhYFL1V5wQlXwn0EJasQ==,2023-02-16,USA,Main App,True,10
NFYqhDEby6qGSSBfGpjr6g==,2023-05-22,APAC,Customer Success,False,10
S6WF+rDe51w9rbiFDhOa1A==,2022-06-26,EMEA,Main App,True,10
sfjVMi940DHUedwuIaeFeg==,2022-09-03,USA,Publishing,False,10
UNtDgXzYApiZD7zQA429Tg==,2023-03-15,USA,Marketing Automation,False,15
9rpiHjFE5wfST02T81h2eA==,2022-11-09,APAC,Main App,False,10
k7iTT0emgaDellrq4qH3+A==,2022-09-27,APAC,Main App,False,10
m49uAxh1q7jJ/XHH3TzqiA==,2023-03-10,APAC,Customer Success,True,10
1PusppndnJK6UHReSXYaxw==,2022-10-12,EMEA,Main App,True,10
5tpGjWi7tz1XjMfPhpdPAw==,2022-12-29,USA,Main App,True,10
ufi95cB+MKPD9cYjQlN71Q==,2022-11-01,APAC,Customer Success,False,10
eMNAidmrVs1iC6S/4qiP3g==,2023-05-28,EMEA,Publishing,False,10
Ev1GyGiAfAO+gwix3tNrCg==,2023-05-18,USA,Main App,False,10
uiPcmtch7uDcCeB6UaYS+w==,2022-12-04,EMEA,Marketing Automation,True,15
eidqFBVrGKVtLN4bnXkb9w==,2023-04-23,EMEA,Customer Success,True,10
Bzno9H6icze0c4MN9t1/rA==,2022-08-31,EMEA,Marketing Automation,True,10
Bzno9H6icze0c4MN9t1/rA==,2023-03-23,EMEA,Marketing Automation,True,10
yv98CdXl2fFxU2ZlV+6vkw==,2023-05-08,EMEA,Marketing Automation,False,10
eh7XV8P9BIXeFdHQFYdvYA==,2023-05-09,USA,Marketing Automation,False,15
tYg70RALG5X84dBVTp2Y9A==,2023-02-16,USA,Marketing Automation,False,10
6ipBh7SPmBBGiuxQCIUYSQ==,2022-12-27,USA,Marketing Automation,False,15
ildaqkizLaFesmkjCvlzmQ==,2022-10-23,USA,Marketing Automation,False,10
JZddlB04roDQYT2zrRPBcA==,2022-11-19,USA,Main App,False,10
UuQtA3rK0dpF7TttUoIAyg==,2023-03-13,USA,Marketing Automation,False,10
ZP1smTUh/GYV4ukK0UiAgQ==,2022-07-27,USA,Customer Success,False,10
SgoqzYJi1lUFD2RUZ1q1/g==,2022-10-12,USA,Main App,False,10
fW2aiH8/G6lhXdk5mbJ0kA==,2022-08-16,USA,Main App,True,10
HxWcXHURvvtOJkrXAcDxQg==,2022-11-20,USA,Customer Success,True,10
E8hoec1uap61aTl9Bqat3w==,2023-05-25,USA,Main App,True,10
jzC//xGrsrsjq3cSMVfB+w==,2022-12-25,USA,Main App,False,10
1N8kEkeFRBNwDLp5/+8b+A==,2022-08-02,EMEA,Marketing Automation,True,15
nE3bqS9OScvIVRr0oxS31w==,2022-12-06,USA,Marketing Automation,False,10
fIQXyBZYqRZ2V0JtmDqqHA==,2023-03-27,USA,Marketing Automation,False,10
CkGuxJQwboLkv3RmvTIwhg==,2022-10-23,USA,Main App,False,10
qhllu7K+S9tqSTxHYbpOfg==,2022-06-10,USA,Marketing Automation,False,10
QUOZlms+cuNNXF3B9AHrVA==,2023-01-04,USA,Marketing Automation,True,20
iw2tiT4Ar7pk2PlF0Jd6Yw==,2023-01-29,USA,Marketing Automation,False,15
pU9WFVf7153t4ohGT324bw==,2023-01-23,APAC,Customer Success,False,15
27dM104nyfa5BRunG6nKTQ==,2023-02-05,USA,Marketing Automation,True,15
7ITlLCGADEk+pxcBPolDPA==,2022-12-21,USA,Main App,False,10
hi1ErLiMLDP0HWvMqLKv6g==,2023-03-15,USA,Customer Success,False,10
BFx0utogbnWo8Tq9SaqBcw==,2022-08-25,USA,Main App,False,10
oR/dugK2yAaqgMV1vVz1SQ==,2022-07-21,USA,Main App,False,10
qCuYj9THPlzRc40F2bM4LQ==,2023-02-13,APAC,Customer Success,False,10
fvYhEtD56gROaXqCi9/z/Q==,2022-10-03,USA,Main App,False,10
xXvA5Nsxhdu2KJDzSS3GXQ==,2022-08-21,USA,Marketing Automation,False,10
0MBHqF/oFZb7iJndJoaBQQ==,2022-07-25,USA,Main App,False,10
d7kiN4CYGndV2/L4yQeZ4g==,2023-02-19,USA,Main App,False,10
2AlySnXqYRg+ibdBIIvS5Q==,2022-12-17,APAC,Customer Success,False,10
4H+tJWbJIyQ39R5PHIVzLg==,2023-02-24,USA,Marketing Automation,False,10
6nVsIwmvd2s4MR0IIySXyQ==,2022-08-22,APAC,Marketing Automation,True,10
cbi3ir0fkHCypK4CyJo2Dw==,2023-02-19,USA,Publishing,False,10
TC/KDL2AlhSel30bXNzGIA==,2023-03-25,APAC,Customer Success,False,10
SSL7lTiFUbmds6A6+Q+f2A==,2023-03-03,APAC,Customer Success,False,10
CeI8iJEGsOiv4uYSjgLiwg==,2023-04-20,APAC,Main App,False,10
Lwvz1POryznCHs4xEKnIQg==,2023-01-17,APAC,Main App,False,10
opNGRe6kJK6Tk251NjT8oA==,2022-12-24,APAC,Customer Success,False,10
NvjnD9CzzKzCnPbbBD0gOw==,2022-08-21,EMEA,Publishing,False,10
e2UWo0I40KHiwgkOS8grwg==,2023-03-23,EMEA,Main App,False,10
MKY6A1VBGxYL2nOHOFl3BQ==,2023-04-12,APAC,Customer Success,True,10
Pns2M0ZrFEsrSythI48QHw==,2022-06-19,USA,Customer Success,True,10
5QRXwQ+m8mD4u36uiF+XNw==,2022-12-20,USA,Marketing Automation,False,10
S6WF+rDe51w9rbiFDhOa1A==,2023-01-05,EMEA,Marketing Automation,True,15
EYtPw+He8YysM24OlBOfwA==,2023-01-18,APAC,Main App,False,10
MuGbBAmBthzo87QL9vwy5w==,2023-02-16,EMEA,Publishing,False,10
Od8cktpF8OI0a2iARkMaKw==,2022-09-26,APAC,Customer Success,False,10
lFeEEYSzrO3LeZR+drnY2A==,2023-01-25,USA,Customer Success,False,10
0holrC7m0vZZdpQAhniC6A==,2023-01-17,APAC,Customer Success,True,10
E2laqh8HhcDAORATP+Smjw==,2023-03-17,APAC,Customer Success,False,10
NHPRBvzbRwdkUGrm7h6Kxg==,2023-03-09,EMEA,Main App,True,10
pnC0KJNJ5llrlE0kdNkigA==,2023-01-12,APAC,Customer Success,False,10
xRr1gx0zJDTOC3CcfpwR9w==,2022-09-14,EMEA,Publishing,True,10
dc3JczmbhYP0Zsoy+QxevQ==,2023-04-05,APAC,Main App,True,10
FDTzPPvQOAOOIlbto6XtlA==,2022-10-24,APAC,Customer Success,False,10
xrkEuuq2/0cBWgxD8pt03A==,2023-05-23,APAC,Customer Success,False,10
6We7zBO7mVbNxGEl/xPKVg==,2022-12-27,USA,Main App,True,10
vLP6L347G6AXv3I9nxj5Yg==,2023-02-02,USA,Marketing Automation,True,10
QMsceecD2UpjV8xUamuk2g==,2023-04-02,APAC,Main App,False,10
mu6e2xiaFrMCVUkmPR8TAg==,2023-05-16,APAC,Marketing Automation,False,10
HZSvBe61aeVDyg4HYGLSDg==,2022-08-17,USA,Marketing Automation,True,10
RTrEsxVF25YBuWzQVibOaw==,2022-07-28,USA,Marketing Automation,False,10
W78+opMm5h/zMDc7nVFbfA==,2023-01-12,APAC,Main App,False,10
D0gi3CCBJRlQMTNsbh772g==,2023-03-06,EMEA,Main App,False,10
H//NdO+09AqQakRIBvwkaw==,2023-04-24,EMEA,Publishing,True,10
VigUaprE3Vti0s4o8gk1OA==,2022-11-12,APAC,Main App,False,10
rALH+jAMrtUMfxQ2w8Lvww==,2023-03-26,APAC,Customer Success,True,10
/J8QYCRFkCyZZ3Yg5vDmIQ==,2023-01-21,USA,Publishing,False,15
Jc4Qcb+zRAKQn5WPC15VLg==,2022-09-10,USA,Marketing Automation,True,10
Ew1e5XL/+ydeeUmp1jMMJA==,2023-01-25,EMEA,Main App,False,10
be162gszdNbfS2211/a5Gw==,2023-01-04,EMEA,Marketing Automation,False,15
BbnuW+2kIgxo7dxg5BBIeQ==,2023-02-17,USA,Main App,False,10
ytUZkKL1FZjWVDMHMBkisA==,2022-10-17,USA,Marketing Automation,False,10
tYg70RALG5X84dBVTp2Y9A==,2023-04-17,USA,Customer Success,False,10
IPq4a0s2Nfm7kAl1U+fMIg==,2022-11-06,EMEA,Publishing,True,10
z7igQEe9JUvTB0oRcQHFTg==,2022-11-23,USA,Main App,False,10
Sq8oEd09WRmTMq5M1pDk4g==,2022-12-03,EMEA,Publishing,True,10
ORSvkhCut21rsk0cVtJfJA==,2022-11-07,USA,Main App,False,10
eBOaB2PlEQ5pjvWFwFToWg==,2023-01-06,APAC,Publishing,True,10
M4NvP0LupRThm2sHGu6xlw==,2023-01-12,USA,Main App,False,10
aU1+ACgCk6muQKokfh1PWw==,2022-12-28,APAC,Customer Success,True,10
YCCSCaDzjMOmt2hdQBW6IQ==,2023-04-30,USA,Publishing,False,10
QUOZlms+cuNNXF3B9AHrVA==,2022-06-20,USA,Main App,True,10
fb+nNbZgHUe9JJFZ4blsgA==,2023-04-08,EMEA,Main App,False,10
KU4zVrVkAns+aL29Kes4tw==,2022-09-24,USA,Marketing Automation,False,15
IAz5fNP2BY3lxITawIp65g==,2022-06-18,USA,Customer Success,False,10
R6L2hwZRopD0UmJka2ZugA==,2023-02-17,USA,Marketing Automation,True,10
bJZ0624OHVJEUVDSA0uoIw==,2023-05-24,USA,Main App,True,10
xN+VVK44d6nZ7YjTeusvkw==,2023-02-28,EMEA,Main App,False,10
wI9ESlJDvC7vLGVNPxtUUw==,2022-12-04,USA,Marketing Automation,False,10
sDV6xGEh311aDG63fGAiLw==,2023-03-26,EMEA,Main App,False,10
tubq7s6ZVuM29fAKqgz7Fg==,2023-05-21,APAC,Main App,False,10
BeOikQtQ+sIeLdlLSln+5A==,2023-04-02,APAC,Main App,False,10
j7EmHwaxpVbaNBgULEAxoA==,2023-05-23,APAC,Customer Success,False,10
WmLpAakY3d18EI3GYAT8+Q==,2022-11-24,USA,Customer Success,False,10
CE7uBhgT5obIZ9sJZyg0bA==,2023-01-13,APAC,Customer Success,True,10
TDF2ySFueTX8Kk7v7UXh1w==,2022-09-21,APAC,Customer Success,False,15
9nB4N3m82ypCK7nU2bHlsg==,2022-12-24,USA,Marketing Automation,True,10
9mi800Xw9ifdq1t56yntYQ==,2022-09-19,APAC,Customer Success,False,10
VKivqI/zo/N/u0pEyMQHmA==,2022-07-31,USA,Marketing Automation,True,10
bBh+iU9xx73jzKyJQRHoBQ==,2023-02-19,APAC,Main App,True,10
aOqwj+/BupqUm/OC/aJ5pA==,2023-03-24,USA,Marketing Automation,False,15
7L4SKPGMd33lnSOq6PWyYg==,2022-09-04,USA,Customer Success,False,10
z2XjKKCEhErJwV5wmMBRcw==,2022-12-19,APAC,Main App,False,10
BnJeWuPD7u9XdvQIZmyCsw==,2022-12-05,APAC,Main App,False,15
asxAttfcRHXvCRt1RwBfGQ==,2023-03-12,USA,Marketing Automation,False,15
n2TidcUh/kY3tmGiCvyZMw==,2022-10-13,APAC,Customer Success,True,10
71ax0BtAP1lDiUrBLczEKg==,2022-07-13,USA,Marketing Automation,False,15
zijXBC6++Qc+F2zlR2v3DQ==,2022-10-27,USA,Marketing Automation,False,10
Hu/aIp6WdyioYNzL37iRWA==,2023-04-05,EMEA,Main App,False,10
w/6xlmHImVIEtykSN6szaQ==,2023-02-12,USA,Marketing Automation,False,15
GUNmu9bjwltT1/vYgzDEDQ==,2022-06-05,USA,Publishing,True,15
1+YjuikqdB1ciAWwC2e5HQ==,2023-03-17,APAC,Customer Success,True,10
DMKxhCOY6XWpCzzQpCa/4A==,2022-08-07,EMEA,Marketing Automation,False,10
L3waZ4UDUTOCMfVcL29lGQ==,2023-04-06,USA,Marketing Automation,True,10
70eDL0yJoODkdXLH626CVw==,2023-03-16,USA,Customer Success,True,10
XBcqCoOsacPP1xgpZkRp6A==,2022-06-29,USA,Main App,False,15
PjeMi8wqTN7nJoVOlGgR2w==,2022-09-15,APAC,Main App,False,10
tg6x6APjknmmWplCshzU+g==,2022-12-04,USA,Marketing Automation,False,15
jgORON8lyKt4c98l2KDEww==,2023-04-20,APAC,Main App,False,10
q+yzIb2a/avnS9k89SDQVw==,2023-02-13,USA,Marketing Automation,True,10
ru3jsgs/n6BhnRYt/wSRsw==,2022-10-20,USA,Marketing Automation,False,10
748DTXtn7DyfHuwWHQWdJw==,2023-03-14,APAC,Main App,True,10
6bvaPies7/u6HncR4SQzTg==,2023-03-09,USA,Marketing Automation,False,15
HxWcXHURvvtOJkrXAcDxQg==,2022-12-19,USA,Marketing Automation,True,10
YOhd/3Js5VeAeTsi3ZjiPQ==,2023-02-22,APAC,Main App,True,10
8S4iKsoMKxpLlI33TNipSQ==,2023-03-26,USA,Marketing Automation,True,15
ayP9ezCSXhaR9+nvBSo54Q==,2022-10-15,EMEA,Marketing Automation,True,10
gcA9imqFAs5OF/fqG0zubA==,2022-12-15,EMEA,Main App,True,10
XbTsgmJjPw83v2vhiwgyIg==,2022-08-27,APAC,Publishing,True,15
RGy9GIJdGRs14k4LdS7+OA==,2023-01-20,USA,Main App,True,10
TFkJpkHhk/VHYxy03O5sDQ==,2023-01-05,APAC,Customer Success,False,10
LJsxUVGyzLdVJ5DcTco/IA==,2022-10-26,APAC,Customer Success,False,10
n+XqgK2C3zyPxQ+Ts+iJoQ==,2022-08-21,USA,Main App,True,10
KU4zVrVkAns+aL29Kes4tw==,2022-06-27,USA,Marketing Automation,False,10
DEC3zpkQsTKj7hVLD527Ow==,2023-03-15,APAC,Customer Success,False,10
db/zH09wc/1K3ulITZi9CQ==,2022-11-29,APAC,Main App,False,10
Mf5Z0Dzu+eDL5H3b/Pg40Q==,2022-08-19,APAC,Main App,False,10
bu/uVXGENs83fUbSv+qZeQ==,2023-02-10,EMEA,Marketing Automation,False,10
sP8HvLtkflom9or7k69iYw==,2022-10-31,APAC,Customer Success,False,10
tPgEknv4mlTiwBRPT9UdAw==,2023-05-24,APAC,Customer Success,False,10
ojp4dGzMTNEwUhfdrv7++A==,2023-01-21,EMEA,Publishing,True,10
WvtrpAgExrUuLdKTuK+Q1A==,2023-05-09,APAC,Main App,False,10
DAFfLWv25qgYxSTJy+TmlA==,2023-05-15,USA,Marketing Automation,False,10
ahc8O+x3UNjDXANBa9CcjA==,2022-07-21,USA,Marketing Automation,False,10
0Ttiu80SOtMJ4KixvPdpMQ==,2023-02-15,APAC,Main App,False,10
q+yzIb2a/avnS9k89SDQVw==,2023-05-19,USA,Marketing Automation,True,15
dShHEQ5KUbSLcu9t/6k56g==,2022-09-14,APAC,Customer Success,True,10
YjEZrRbR8vFIhW+g+UTkzw==,2023-04-16,USA,Main App,False,10
kzudCIt0r+ihGvuIGCisVA==,2023-04-10,USA,Marketing Automation,False,10
nwTsSGdgFBEV7hcDaMMjWw==,2022-06-14,USA,Marketing Automation,False,10
fvYhEtD56gROaXqCi9/z/Q==,2022-12-12,USA,Marketing Automation,False,15
RjK92pevb6CMdKNE3sPgbg==,2022-09-26,APAC,Customer Success,False,10
VTjzwiBU2laaLKPqW8SrLw==,2023-02-01,USA,Marketing Automation,True,10
G073LR6lQoatStpZMzNVOQ==,2023-03-22,USA,Marketing Automation,True,10
3NNrzZVFrF2CZlP2Mlv/LA==,2022-11-18,APAC,Main App,True,10
1tIsLi6U0zW1RIuaViNanA==,2022-09-16,USA,Main App,False,15
5G2i+p3AWBYteiqvls0YDw==,2023-02-08,APAC,Customer Success,False,10
mq7MyR1XHK5rM4mgtKjsgg==,2023-03-31,USA,Marketing Automation,True,10
tn8TBrbChGYKXZyPvSVOAQ==,2023-03-17,USA,Main App,False,15
eIR1HhZOPZwRlSwJwXSj4Q==,2023-05-03,EMEA,Main App,True,10
9nB4N3m82ypCK7nU2bHlsg==,2022-07-16,USA,Marketing Automation,True,10
tBFTAZra3r5TkHhDubnYyg==,2022-11-29,USA,Customer Success,False,10
g6zJVCA+8dm7pSZe/XNAlQ==,2023-04-20,USA,Main App,False,10
oxISqLP3C2ZKpZDxozv3Ww==,2022-11-15,APAC,Customer Success,False,10
POgxCl3LIEkrp6jwExK1HQ==,2023-04-23,EMEA,Main App,False,10
KrlIB1xgZlCwism0/ex+Wg==,2022-09-17,USA,Main App,False,10
RXCQWz0ODle4B5g39mvuzA==,2022-07-14,USA,Publishing,False,10
fb+nNbZgHUe9JJFZ4blsgA==,2023-01-07,EMEA,Main App,False,10
/PmbchfOE5Laar/Y+7mBWw==,2022-09-05,USA,Main App,False,10
EoyImrQmJ1SyRWCV6xtxoA==,2022-12-02,APAC,Customer Success,False,10
An7gG7hfETivAjfokQv3Ww==,2023-03-11,USA,Marketing Automation,False,10
dl+PSjXBc5RkEeprWFK6Uw==,2023-04-02,USA,Marketing Automation,False,10
ZipL6LqG84hgZrhYjQUfFw==,2022-06-23,USA,Marketing Automation,False,20
g5x0P++GJ2f2pFEz5kAiow==,2023-03-25,USA,Marketing Automation,True,10
Wnc8TsDWliWGf0ajsdD7tg==,2023-01-11,APAC,Customer Success,False,10
72YA19sESxSVy1aEDh4gsg==,2022-12-02,APAC,Customer Success,False,10
Qsm9KOTkD4x16aLgZAUn/A==,2022-09-14,USA,Marketing Automation,False,15
fuDOVDllFh4O/OTGGtVuxA==,2023-03-09,EMEA,Publishing,True,10
2A7sca2yJIzuenQNcRN79Q==,2022-11-05,USA,Publishing,False,10
tEpsBtpJ9oB2ZYUVvxfhmA==,2022-08-25,USA,Marketing Automation,True,15
4SYAwMOwaBGI19hBFjA85Q==,2023-01-12,APAC,Customer Success,False,10
hqOVN566d9aoqxqxC2VPMw==,2023-05-19,USA,Marketing Automation,True,10
MKY6A1VBGxYL2nOHOFl3BQ==,2022-12-07,APAC,Customer Success,True,10
bgy+CBcD4b6iny9xjdhq9g==,2023-04-02,USA,Marketing Automation,False,10
4wZsSSnpLiS73C3YsAG83g==,2023-04-14,EMEA,Publishing,False,10
V8fL68sZj8EDgfJzHd/icw==,2023-02-25,EMEA,Publishing,False,10
duNWXnq+J8pVbR5BTr+U5g==,2022-12-21,APAC,Main App,False,15
HMKZ0zKyuGFZQrgUQMEqiw==,2022-06-11,USA,Marketing Automation,False,10
H7QzMR57ikQuloO7P949LQ==,2023-03-10,APAC,Customer Success,False,10
nsVi4BWo0KNDAzEvjNkZMA==,2023-05-03,APAC,Customer Success,False,10
bEdNOFCnDBP7SA8ny4GJhA==,2023-03-05,APAC,Main App,False,10
+1Po/aI3Sjqq/eLrbGfWTw==,2023-05-10,USA,Publishing,False,10
2rENzw45OfbEXvHfuYuHvw==,2023-03-22,USA,Marketing Automation,False,10
ORSvkhCut21rsk0cVtJfJA==,2022-11-01,USA,Marketing Automation,False,10
4RI7qjYVVSIsv+HuvLghTg==,2022-10-08,EMEA,Publishing,False,10
xiXTXOEbWU+HnGOUmgc9/w==,2023-03-22,USA,Marketing Automation,False,10
v6BXBMP2qTcJBtpbnOPPOQ==,2022-08-19,APAC,Marketing Automation,False,10
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-11-30,USA,Main App,False,10
mvCAjsm1fbfOqSYiybEu1w==,2022-09-14,EMEA,Publishing,False,10
gYlhffvx/Jm+cSYRiRkwcg==,2022-12-26,APAC,Customer Success,False,10
kWSGxmYk1u3uW5/brgxCzQ==,2023-03-22,APAC,Customer Success,True,10
BwgaeFC1jqofM8k6wHQ5Mg==,2023-03-08,USA,Main App,True,10
JxKlwbxalON7okFo4e6izA==,2023-02-11,APAC,Customer Success,True,10
N1HUgkpGIr/7x7suH045dQ==,2023-03-22,APAC,Customer Success,False,10
5NeslEjag9nLgkmVBqEQ2w==,2022-06-15,USA,Publishing,True,10
oLj8SbQxJcUZolQ2lFgamA==,2023-04-25,APAC,Customer Success,True,10
uiPcmtch7uDcCeB6UaYS+w==,2022-12-04,EMEA,Main App,True,10
HWpnvfSvYzUsQCcCKhetIg==,2023-03-03,USA,Customer Success,True,10
tJ5kV9u4Jwa6TJSXyFM+aA==,2022-10-24,APAC,Customer Success,False,10
C3uCaXK6EwxinHSGdxZFWA==,2022-10-30,APAC,Customer Success,False,10
iDR7kVLZn+hw1bwsblroxQ==,2022-11-25,EMEA,Publishing,True,15
mVYQGBylscg0hM48nsqD6Q==,2022-12-18,EMEA,Marketing Automation,False,10
IaIqxQGLtRj0OgXtZSXwew==,2022-06-25,USA,Main App,True,10
wKZJk1ZpMd+hxJY9TfOpQg==,2023-01-31,APAC,Main App,False,10
GH3dPidIXubHa0p9FjVEfA==,2022-11-11,USA,Main App,False,10
aPkIdkFEimKbDKr+p9uiew==,2023-02-26,APAC,Main App,False,10
YRajuvF7RjXThOToC05l/g==,2022-09-28,EMEA,Publishing,False,10
tjfMURVOMLLTpuAZ86ztaA==,2022-10-25,APAC,Main App,True,10
UmxrFQ2v6H2v9O+HwmGE6Q==,2023-04-02,APAC,Customer Success,False,10
QiwIZmbzY4Zk0X+vQYZkpg==,2023-04-24,USA,Marketing Automation,True,10
RSfMgDS/I9HH9Fpp5SHMTw==,2023-05-11,APAC,Customer Success,False,15
RmHpMIwKUxNuhJAr0+izRA==,2023-05-15,APAC,Main App,False,10
Qsm9KOTkD4x16aLgZAUn/A==,2022-06-14,USA,Marketing Automation,False,10
